Timestamp,clearsky_ghi,clearsky_dni,clearsky_dhi,ghi_clipped
2020-10-13 16:43:00,443.0758032786805,1054.6801469019065,11.765465694074804,329.135
2020-10-13 16:48:00,420.66088026674686,1049.550472539192,11.170258269564728,321.3925
2020-10-13 16:53:00,398.0264185941021,1043.8796185727986,10.569221200190212,254.7425
2020-10-13 16:58:00,375.1870095012568,1037.5824011363436,9.962741942766629,221.635
2020-10-13 17:03:00,352.15826561983533,1030.554959084188,9.351235076199885,165.8425
2020-10-13 17:08:00,328.9571154482827,1022.6694404258172,8.735150121014954,157.1475
2020-10-13 17:13:00,305.60218231289207,1013.7667919590588,8.114981602313378,154.3925
2020-10-13 17:18:00,282.1143812301819,1003.6468683915218,7.491284898898357,147.405
2020-10-13 17:23:00,258.5177254580948,992.0546092948256,6.864697660491288,123.945
2020-10-13 17:28:00,234.8405853215243,978.6604595755956,6.2359732346724,99.875
2020-10-13 17:33:00,211.11753438592856,963.0320929710676,5.606029690303359,87.52000000000001
2020-10-13 17:38:00,187.39228504534927,944.5929233334244,4.976027769335474,103.15
2020-10-13 17:43:00,163.7223163429196,922.5600761227944,4.347493774277524,90.71
2020-10-13 17:48:00,140.18653564953624,895.8502837730284,3.7225230169439385,76.935
2020-10-13 17:53:00,116.89827777943574,862.9356645473763,3.104124997873811,60.50750000000001
2020-10-13 17:58:00,94.02802669827756,821.6235695825713,2.4968267601476555,46.3175
2020-10-13 18:03:00,71.84432405893436,768.7342483762238,1.9077591774916407,33.94
2020-10-13 18:08:00,50.78796462390047,699.6982762148402,1.348627144684194,20.185
2020-10-13 18:13:00,31.60136361928626,608.3682841750599,0.8391448072709196,13.9175
2020-10-14 06:48:00,23.35361768801721,554.5751136150984,0.6201335882205363,13.4725
2020-10-14 06:53:00,41.223472539174224,659.0589494736204,1.0946509567014855,21.42
2020-10-14 06:58:00,61.48083423051411,738.0146018845675,1.6325663478563897,30.6775
2020-10-14 07:03:00,83.17445798782916,798.0462651541109,2.20862034179639,38.8025
2020-10-14 07:08:00,105.73874125361354,844.4968111905978,2.8077938888744853,47.5125
2020-10-14 07:13:00,128.8342908042314,881.1627138168767,3.421074717827125,57.045
2020-10-14 07:18:00,152.25002652706314,910.6644235644544,4.042857792664108,69.9775
2020-10-14 07:23:00,175.84870401436115,934.81678058606,4.669498715837506,81.5275
2020-10-14 07:28:00,199.53686449495737,954.8955458326946,5.298515776638084,97.345
2020-10-14 07:33:00,223.24786215583035,971.8143388596292,5.928139257511873,114.305
2020-10-14 07:38:00,246.9320528604416,986.2401041834884,6.557050904604807,128.91750000000002
2020-10-14 07:43:00,270.5508778316166,998.668748794946,7.184226825466226,146.7775
2020-10-14 07:48:00,294.0732525576187,1009.4754068054044,7.808841599809625,160.65
2020-10-14 07:53:00,317.4732323079298,1018.9483627299768,8.430206289456578,184.525
2020-10-14 07:58:00,340.72852947769275,1027.3123901123504,9.047729067797718,206.7575
2020-10-14 08:03:00,363.819500154358,1034.745063620783,9.660888309012932,177.71
2020-10-14 08:08:00,386.7284508513646,1041.388361994316,10.269214179029746,198.865
2020-10-14 08:13:00,409.4391849868513,1047.357059565391,10.872276592686887,245.1225
2020-10-14 08:18:00,431.93664271613056,1052.744866811802,11.469675649821228,296.0475
2020-10-14 08:23:00,454.20668449815633,1057.62900640574,12.06103588807656,317.7825
2020-10-14 08:28:00,476.2358919443234,1062.0736473975091,12.646000994628537,337.8725
2020-10-14 08:33:00,498.01146294859706,1066.1325308931653,13.224231021463254,348.83
2020-10-14 08:38:00,519.5210923770005,1069.8509833183618,13.795399217197428,341.2575
2020-10-14 08:43:00,540.7529208765019,1073.267490473619,14.359190667745793,295.75
2020-10-14 08:48:00,561.6954718145817,1076.414928953815,14.915300621810388,395.88
2020-10-14 08:53:00,582.337601946599,1079.321542309031,15.463433180897823,361.1925
2020-10-14 08:58:00,602.6684897007075,1082.01172473005,16.003300988236788,306.19750000000005
2020-10-14 09:03:00,622.6775891886059,1084.5066466126866,16.5346240075761,495.045
2020-10-14 09:08:00,642.354633842604,1086.8247673495816,17.05712961976303,478.295
2020-10-14 09:13:00,661.6896011615488,1088.982248992254,17.570551686605313,517.815
2020-10-14 09:18:00,680.6727234240758,1090.993300889833,18.07463083535015,453.6875
2020-10-14 09:23:00,699.2944592147256,1092.870460213377,18.5691137025882,532.385
2020-10-14 09:28:00,717.5455057167137,1094.6248290466613,19.053753260675308,558.7574999999999
2020-10-14 09:33:00,735.4167868548304,1096.266270044968,19.52830850287944,564.5925
2020-10-14 09:38:00,752.8994436403545,1097.8035709465134,19.99254418699786,595.025
2020-10-14 09:43:00,769.984849171031,1099.2445854212651,20.446231233668072,604.1624999999999
2020-10-14 09:48:00,786.6645890608114,1100.5963495500202,20.88914620669766,627.025
2020-10-14 09:53:00,802.930479607233,1101.8651839524443,21.321071795482567,638.6925
2020-10-14 09:58:00,818.7745502690685,1103.056778307472,21.74179634971665,651.8824999999999
2020-10-14 10:03:00,834.189061897369,1104.1762664892294,22.151114363500483,668.0875000000001
2020-10-14 10:08:00,849.1664908551655,1105.228288812444,22.548826053654693,682.685
2020-10-14 10:13:00,863.6995450032222,1106.2170479991976,22.934737784206845,697.8825
